t,Mz_kin,conv,cupC,wallFlux
25.735826,1.4054302e-08,0.3366766,33.16617,8.635787e-09
25.736534,1.4052103e-08,0.32662385,33.668808,8.633714e-09
25.73732,1.4049713e-08,0.31602687,34.198656,8.6252852e-09
25.738199,1.4047519e-08,0.30717985,34.641008,8.6120675e-09
25.73919,1.4045959e-08,0.30103335,34.948332,8.5950765e-09
25.740324,1.4045561e-08,0.297712,35.1144,8.5754967e-09
25.741636,1.4046987e-08,0.29774524,35.112738,8.5561946e-09
25.743129,1.4050844e-08,0.30419382,34.790309,8.5466644e-09
25.744572,1.4055868e-08,0.32227259,33.886371,8.5670979e-09
25.7453,1.4057277e-08,0.3344176,33.27912,8.5883997e-09
25.746065,1.4057437e-08,0.343396,32.8302,8.6121994e-09
25.746738,1.4056515e-08,0.34472981,32.763509,8.628339e-09
25.747418,1.4054853e-08,0.33983566,33.008217,8.6368505e-09
25.748102,1.4052742e-08,0.33069508,33.465246,8.6367649e-09
25.748845,1.4050349e-08,0.3200153,33.999235,8.6297573e-09
25.749674,1.4047975e-08,0.31039638,34.480181,8.6174557e-09
25.750608,1.4046032e-08,0.30315558,34.842221,8.6010259e-09
25.751674,1.4045014e-08,0.29887132,35.056434,8.5814191e-09
25.752909,1.4045557e-08,0.29782463,35.108769,8.5601211e-09
25.754321,1.4048318e-08,0.3012175,34.939125,8.543042e-09
25.755917,1.4053742e-08,0.3141933,34.290335,8.5481877e-09
25.756909,1.4056625e-08,0.32942355,33.528822,8.5723227e-09
25.757678,1.4057598e-08,0.3405714,32.97143,8.5980139e-09
25.758401,1.4057296e-08,0.34580042,32.709979,8.6208127e-09
25.759086,1.4056085e-08,0.34416822,32.791589,8.6356548e-09
25.75977,1.4054261e-08,0.33703693,33.148154,8.6416156e-09
25.760479,1.4052058e-08,0.3268216,33.65892,8.6394128e-09
25.761264,1.4049668e-08,0.31614075,34.192963,8.6307882e-09
25.762142,1.4047469e-08,0.30725681,34.637159,8.6172494e-09
25.763133,1.4045902e-08,0.30120469,34.939765,8.599829e-09
25.764266,1.4045493e-08,0.29809386,35.095307,8.5796863e-09
25.765576,1.4046903e-08,0.29845823,35.077089,8.5598216e-09
25.767069,1.4050745e-08,0.30510219,34.744891,8.5495156e-09
25.768525,1.4055843e-08,0.32348124,33.825938,8.5686019e-09
25.76925,1.4057259e-08,0.33592436,33.203782,8.5891662e-09
25.770014,1.4057421e-08,0.34523351,32.738324,8.6130358e-09
25.770689,1.4056499e-08,0.34671611,32.664194,8.6297892e-09
25.771369,1.4054833e-08,0.3417151,32.914245,8.6389802e-09
25.772054,1.4052723e-08,0.33218963,33.390519,8.6395434e-09
25.772799,1.4050327e-08,0.32093303,33.953349,8.6325809e-09
25.773631,1.4047955e-08,0.3105631,34.471845,8.6206264e-09
25.774566,1.4046025e-08,0.3028625,34.856875,8.6046211e-09
25.775635,1.4045024e-08,0.29941258,35.029371,8.5834837e-09
25.776875,1.4045595e-08,0.30378056,34.810972,8.5578169e-09
25.778296,1.4048424e-08,0.3209412,33.95294,8.5328659e-09
25.779891,1.405389e-08,0.35032982,32.483509,8.531276e-09
25.780852,1.4056609e-08,0.3691213,31.543935,8.5574189e-09
25.781623,1.4057521e-08,0.38118444,30.940778,8.5794635e-09
25.782342,1.4057168e-08,0.3861214,30.69393,8.6046917e-09
25.783026,1.4055922e-08,0.3821491,30.892545,8.6301981e-09
25.783711,1.4054076e-08,0.37027824,31.486088,8.6574388e-09
25.784422,1.4051859e-08,0.34760903,32.619549,8.6714081e-09
25.785212,1.4049469e-08,0.3224793,33.876035,8.6722063e-09
25.786096,1.4047292e-08,0.29970638,35.014681,8.6584617e-09
25.787095,1.4045777e-08,0.28420528,35.789736,8.6335675e-09
25.78824,1.4045464e-08,0.27844113,36.077944,8.6032694e-09
25.789563,1.4047025e-08,0.28223861,35.888069,8.5737912e-09
25.791067,1.4051041e-08,0.29441564,35.279218,8.5578497e-09
25.792441,1.4055702e-08,0.31479113,34.260444,8.5777975e-09
25.793177,1.4057066e-08,0.32755531,33.622234,8.6013478e-09
25.793938,1.4057177e-08,0.33654222,33.172889,8.6261105e-09
25.794613,1.4056233e-08,0.3383526,33.08237,8.6418969e-09
25.795293,1.4054564e-08,0.33462257,33.268872,8.6491503e-09
25.79598,1.4052454e-08,0.32737602,33.631199,8.648366e-09
25.796728,1.4050071e-08,0.31879028,34.060486,8.6411554e-09
25.797561,1.4047724e-08,0.31077646,34.461177,8.6287702e-09
25.798498,1.4045823e-08,0.30427333,34.786333,8.6121681e-09
25.799564,1.4044852e-08,0.2997282,35.01359,8.5921289e-09
25.800801,1.4045435e-08,0.29788292,35.105854,8.5699939e-09
25.802214,1.4048231e-08,0.30072878,34.963561,8.55194e-09
25.803809,1.4053676e-08,0.31386231,34.306885,8.556346e-09
25.80478,1.4056448e-08,0.32827589,33.586205,8.5788469e-09
25.805552,1.4057386e-08,0.33902046,33.048977,8.6031981e-09
25.806272,1.4057057e-08,0.34402362,32.798819,8.6239833e-09
25.806957,1.4055832e-08,0.34254437,32.872782,8.6371371e-09
25.807641,1.4054002e-08,0.33581043,33.209478,8.6422146e-09
25.808351,1.4051799e-08,0.32597435,33.701282,8.6399075e-09
25.80914,1.4049416e-08,0.31526551,34.236724,8.6313812e-09
25.810023,1.4047241e-08,0.30585225,34.707388,8.6180866e-09
25.811023,1.4045728e-08,0.29893978,35.053011,8.6007741e-09
25.812168,1.4045422e-08,0.29506397,35.246801,8.5805275e-09
25.813491,1.404699e-08,0.29533994,35.233003,8.5606398e-09
25.814995,1.4051019e-08,0.30297573,34.851214,8.5517741e-09
25.816366,1.4055664e-08,0.32102018,33.948991,8.5709446e-09
25.8171,1.405702e-08,0.33358484,33.320758,8.5912922e-09
25.817862,1.405713e-08,0.34302112,32.848944,8.6150021e-09
25.818539,1.4056189e-08,0.34485236,32.757382,8.632252e-09
25.819219,1.4054528e-08,0.34015529,32.992235,8.6418586e-09
25.819906,1.4052425e-08,0.33085524,33.457238,8.6425154e-09
25.820654,1.4050049e-08,0.3198189,34.009055,8.6358258e-09
25.821488,1.4047709e-08,0.30998386,34.500807,8.6235621e-09
25.822427,1.404582e-08,0.30286564,34.856718,8.607077e-09
25.823497,1.4044874e-08,0.29872243,35.063878,8.5873283e-09
25.82474,1.4045507e-08,0.29755407,35.122296,8.5657046e-09
25.826165,1.404841e-08,0.3007083,34.964585,8.5481856e-09
25.827775,1.4054026e-08,0.31370535,34.314732,8.5534364e-09
25.828706,1.4056624e-08,0.32716657,33.641671,8.5745603e-09
25.829481,1.4057505e-08,0.33750583,33.124709,8.598253e-09
25.830194,1.4057119e-08,0.34205032,32.897484,8.6183176e-09
25.830879,1.4055851e-08,0.34029107,32.985446,8.6311312e-09
25.831561,1.4053997e-08,0.33359715,33.320143,8.6351626e-09
25.832272,1.4051772e-08,0.32442378,33.778811,8.6314493e-09
25.833063,1.4049377e-08,0.31513661,34.243169,8.6216059e-09
25.833946,1.4047208e-08,0.30749289,34.625355,8.6071381e-09
25.834946,1.4045705e-08,0.30219927,34.890036,8.588996e-09
25.836092,1.4045413e-08,0.29973146,35.013427,8.5683899e-09
25.837414,1.4046995e-08,0.30086104,34.956948,8.5486812e-09
25.83892,1.4051042e-08,0.30884397,34.557802,8.5406226e-09
25.84032,1.4055893e-08,0.32685864,33.657068,8.563644e-09
25.841053,1.405729e-08,0.33856209,33.071896,8.5842549e-09
25.841817,1.4057431e-08,0.34682738,32.658631,8.6059341e-09
25.842493,1.4056503e-08,0.34871628,32.564186,8.6160407e-09
25.843172,1.4054843e-08,0.34621185,32.689408,8.6117581e-09
25.843857,1.4052736e-08,0.3426199,32.869005,8.5979198e-09
25.8446,1.4050348e-08,0.34143837,32.928081,8.5797604e-09
25.845431,1.4047979e-08,0.34364312,32.817844,8.5583603e-09
25.846368,1.4046051e-08,0.34843069,32.578466,8.5319497e-09
25.847435,1.4045056e-08,0.35287449,32.356275,8.5051048e-09
25.848675,1.4045636e-08,0.35139936,32.430032,8.4817414e-09
25.85009,1.4048442e-08,0.3443993,32.780035,8.4661426e-09
25.851684,1.4053894e-08,0.34185397,32.907301,8.4701288e-09
25.85266,1.4056692e-08,0.34897675,32.551162,8.4719335e-09
25.853428,1.4057626e-08,0.35696904,32.151548,8.4706448e-09
25.85415,1.4057295e-08,0.36260357,31.869822,8.4653643e-09
25.854834,1.4056067e-08,0.36498029,31.750986,8.4657697e-09
25.855519,1.4054234e-08,0.3624337,31.878315,8.4725465e-09
25.856227,1.4052031e-08,0.35224264,32.387868,8.4869325e-09
25.857013,1.4049643e-08,0.3342788,33.28606,8.4959605e-09
25.85789,1.4047451e-08,0.31292033,34.353984,8.4953158e-09
25.858884,1.4045895e-08,0.29607495,35.196252,8.4869149e-09
25.860022,1.4045519e-08,0.28776357,35.611821,8.4745749e-09
25.861343,1.4047013e-08,0.28889881,35.555059,8.4640896e-09
25.86285,1.4051012e-08,0.30010166,34.994917,8.4693738e-09
25.864278,1.4056025e-08,0.32253629,33.873185,8.5128278e-09
25.865004,1.4057429e-08,0.33620691,33.189654,8.5470972e-09
25.865767,1.4057576e-08,0.34586108,32.706946,8.582333e-09
25.866441,1.4056644e-08,0.34725303,32.637348,8.6055543e-09
25.867119,1.4054974e-08,0.34225619,32.88719,8.6182988e-09
25.867804,1.4052855e-08,0.33316724,33.341638,8.6211342e-09
25.868551,1.4050452e-08,0.32255531,33.872235,8.6165426e-09
25.869383,1.4048084e-08,0.31273331,34.363334,8.6065767e-09
25.870323,1.404616e-08,0.30483308,34.758346,8.5924397e-09
25.871395,1.4045185e-08,0.29930174,35.034913,8.5752003e-09
25.872631,1.4045776e-08,0.29660125,35.169938,8.5566471e-09
25.874046,1.4048583e-08,0.29829275,35.085362,8.5426214e-09
25.875641,1.4054022e-08,0.30992175,34.503912,8.5508365e-09
25.876605,1.4056745e-08,0.3238828,33.80586,8.5740761e-09
25.877376,1.4057658e-08,0.33464664,33.267668,8.5988303e-09
25.878097,1.405731e-08,0.33979427,33.010286,8.620295e-09
25.878782,1.4056071e-08,0.33839823,33.080088,8.6340441e-09
25.879467,1.4054232e-08,0.33179727,33.410136,8.639227e-09
25.880176,1.4052022e-08,0.32238969,33.880516,8.6364588e-09
25.880964,1.404963e-08,0.31262966,34.368517,8.6273182e-09
25.881846,1.4047445e-08,0.30464537,34.767731,8.613351e-09
25.882839,1.4045907e-08,0.29947838,35.026081,8.595888e-09
25.883976,1.4045538e-08,0.29731086,35.134457,8.5760376e-09
25.885295,1.4047021e-08,0.29861737,35.069132,8.5570249e-09
25.886785,1.4050904e-08,0.30613469,34.693265,8.5496836e-09
25.888218,1.4055872e-08,0.32427958,33.786021,8.5740888e-09
25.888948,1.405728e-08,0.33584804,33.207598,8.5973332e-09
25.889714,1.4057436e-08,0.34407934,32.796033,8.6229922e-09
25.890387,1.4056515e-08,0.34485613,32.757194,8.6402661e-09
25.891063,1.4054851e-08,0.33956345,33.021828,8.6491257e-09
25.891748,1.4052732e-08,0.33018501,33.49075,8.6492467e-09
25.89249,1.4050334e-08,0.31943413,34.028293,8.6422857e-09
25.893317,1.4047951e-08,0.30992494,34.503753,8.6298669e-09
25.894244,1.4045991e-08,0.30300293,34.849854,8.6131977e-09
25.895302,1.4044923e-08,0.29881914,35.059043,8.593185e-09
25.896534,1.4045394e-08,0.29753583,35.123209,8.5710066e-09
25.897951,1.4048127e-08,0.30059592,34.970204,8.5518461e-09
25.899546,1.4053542e-08,0.3136911,34.315445,8.5539323e-09
25.90056,1.4056557e-08,0.32867923,33.566039,8.577401e-09
25.901325,1.4057567e-08,0.3394617,33.026915,8.6026694e-09
25.902051,1.4057295e-08,0.34460727,32.769636,8.6252909e-09
25.902736,1.4056102e-08,0.34302861,32.84857,8.6397519e-09
25.903421,1.4054287e-08,0.33606558,33.196721,8.6451688e-09
25.904126,1.4052092e-08,0.32616141,33.69193,8.6425654e-09
25.904912,1.4049692e-08,0.315746,34.2127,8.6335735e-09
25.905792,1.4047482e-08,0.30703344,34.648328,8.6196344e-09
25.906784,1.4045915e-08,0.30105225,34.947387,8.6019273e-09
25.90792,1.4045515e-08,0.29823643,35.088179,8.5818251e-09
25.909236,1.4046958e-08,0.2991346,35.04327,8.5620577e-09
25.910724,1.4050799e-08,0.30630834,34.684583,8.552833e-09
25.912164,1.4055786e-08,0.32464244,33.767878,8.5765013e-09
25.91289,1.4057175e-08,0.33590013,33.204994,8.5997859e-09
25.913647,1.4057304e-08,0.34336342,32.831829,8.6247548e-09
25.914322,1.405636e-08,0.3435692,32.82154,8.6410661e-09
25.915002,1.405468e-08,0.33793612,33.103194,8.6486923e-09
25.915687,1.4052561e-08,0.32872643,33.563679,8.6476137e-09
25.916433,1.4050162e-08,0.31851128,34.074436,8.639809e-09
25.917269,1.4047794e-08,0.30945298,34.527351,8.6268043e-09
25.918209,1.4045886e-08,0.30253504,34.873248,8.6096826e-09
25.919285,1.4044934e-08,0.29804501,35.097749,8.5892515e-09
25.920527,1.4045572e-08,0.29688939,35.155531,8.5672715e-09
25.921946,1.4048441e-08,0.30071389,34.964306,8.5495541e-09
25.923539,1.4053911e-08,0.3148396,34.25802,8.554414e-09
25.924483,1.4056532e-08,0.33016711,33.491645,8.5765318e-09
25.925262,1.4057425e-08,0.34178022,32.910989,8.6022767e-09
25.92598,1.4057058e-08,0.34674823,32.662589,8.6246195e-09
25.926666,1.4055808e-08,0.34470549,32.764725,8.6393795e-09
25.927351,1.4053964e-08,0.33708106,33.145947,8.644486e-09
25.928063,1.4051752e-08,0.32657716,33.671142,8.6410051e-09
25.928854,1.4049371e-08,0.31601892,34.199054,8.6311229e-09
25.929732,1.4047205e-08,0.3074593,34.627035,8.6165605e-09
25.930722,1.4045669e-08,0.30151587,34.924206,8.5982362e-09
25.931857,1.404529e-08,0.29836422,35.081789,8.5774775e-09
25.933168,1.404673e-08,0.29870819,35.064591,8.557452e-09
25.934653,1.4050552e-08,0.30545377,34.727311,8.54817e-09
25.936105,1.4055616e-08,0.32345324,33.827338,8.5701007e-09
25.93684,1.4057064e-08,0.33518625,33.240687,8.5919196e-09
25.93761,1.4057262e-08,0.34387196,32.806402,8.6169524e-09
25.938281,1.4056369e-08,0.34520792,32.739604,8.6341148e-09
25.938959,1.4054723e-08,0.34046964,32.976518,8.6434346e-09
25.939637,1.4052626e-08,0.33150641,33.424679,8.6440125e-09
25.940373,1.4050228e-08,0.32080817,33.959591,8.6374342e-09
25.94119,1.4047828e-08,0.3109778,34.45111,8.625337e-09
25.942109,1.4045813e-08,0.30338562,34.830719,8.6088179e-09
25.943162,1.4044668e-08,0.29836846,35.081577,8.5886284e-09
25.944371,1.4045004e-08,0.29658012,35.170994,8.5664195e-09
25.945762,1.4047488e-08,0.29911356,35.044322,8.5462809e-09
25.947311,1.4052455e-08,0.30994478,34.502761,8.5425519e-09
25.948482,1.4056256e-08,0.32735415,33.632292,8.5654859e-09
25.94924,1.4057491e-08,0.33940966,33.029517,8.5902655e-09
25.949986,1.4057433e-08,0.34640304,32.679848,8.6151109e-09
25.950671,1.4056383e-08,0.34591802,32.704099,8.6318266e-09
25.951357,1.4054657e-08,0.33932869,33.033566,8.6394651e-09
25.952061,1.4052509e-08,0.32905866,33.547067,8.6384464e-09
25.952835,1.4050138e-08,0.31772651,34.113675,8.6304142e-09
25.953692,1.4047892e-08,0.30822527,34.588737,8.6173478e-09
25.954657,1.4046174e-08,0.30170077,34.914961,8.6004021e-09
25.955763,1.4045494e-08,0.29830825,35.084587,8.5805499e-09
25.957027,1.4046459e-08,0.29838843,35.080578,8.5605817e-09
25.958459,1.4049616e-08,0.30371634,34.814183,8.5476536e-09
25.960057,1.4055241e-08,0.32109058,33.945471,8.5637602e-09
25.960825,1.4056958e-08,0.33383405,33.308298,8.5850481e-09
25.961609,1.4057391e-08,0.34398479,32.800761,8.6105565e-09
25.962282,1.4056653e-08,0.34654077,32.672962,8.62893e-09
25.962968,1.4055108e-08,0.34269682,32.865159,8.6398913e-09
25.963641,1.4053092e-08,0.33416432,33.291784,8.6417976e-09
25.964368,1.4050735e-08,0.32335802,33.832099,8.6363023e-09
25.965178,1.4048319e-08,0.31301542,34.349229,8.625023e-09
25.966095,1.4046247e-08,0.30480924,34.759538,8.6091066e-09
25.967122,1.4044999e-08,0.29933748,35.033126,8.5897904e-09
25.968296,1.4045078e-08,0.29661646,35.169177,8.56829e-09
25.969675,1.4047243e-08,0.29766117,35.116942,8.5475667e-09
25.971271,1.4052281e-08,0.3071628,34.64186,8.541186e-09
25.972468,1.4056284e-08,0.32424214,33.787893,8.5621475e-09
25.973212,1.4057542e-08,0.33625561,33.18722,8.5846753e-09
25.973977,1.4057539e-08,0.34403722,32.798139,8.6087093e-09
25.974662,1.4056527e-08,0.34438968,32.780516,8.6249567e-09
25.975347,1.4054829e-08,0.33885387,33.057306,8.6329351e-09
25.976051,1.4052696e-08,0.32955261,33.522369,8.6324856e-09
25.976824,1.405033e-08,0.31913986,34.043007,8.6251739e-09
25.977682,1.4048079e-08,0.31003908,34.498046,8.6126331e-09
25.978653,1.4046359e-08,0.30330307,34.834846,8.5960399e-09
25.979776,1.4045727e-08,0.29965417,35.017292,8.5765539e-09
25.98104,1.4046763e-08,0.29984297,35.007852,8.5575315e-09
25.982498,1.4050098e-08,0.30592896,34.703552,8.5470476e-09
25.98409,1.4055779e-08,0.32503809,33.748095,8.5703037e-09
25.984781,1.4057148e-08,0.33633577,33.183211,8.5909518e-09
25.985542,1.4057293e-08,0.3449882,32.75059,8.6151376e-09
25.986231,1.4056348e-08,0.34610973,32.694514,8.6321027e-09
25.986919,1.4054683e-08,0.34090927,32.954536,8.6408962e-09
25.987608,1.4052595e-08,0.33157743,33.421128,8.6409964e-09
25.988337,1.4050252e-08,0.32087421,33.956289,8.6343731e-09
25.98917,1.4047858e-08,0.31078591,34.460704,8.6221746e-09
25.990072,1.4045896e-08,0.30340336,34.829832,8.6062361e-09
25.991065,1.4044646e-08,0.29881829,35.059086,8.5875073e-09
25.992182,1.4044466e-08,0.29685636,35.157182,8.5667596e-09
25.993485,1.4045986e-08,0.29781023,35.109488,8.545587e-09
25.995114,1.4050681e-08,0.30539891,34.730055,8.5341375e-09
25.996742,1.4057479e-08,0.32871134,33.564433,8.5670597e-09
25.997394,1.4058904e-08,0.34003332,32.998334,8.5913554e-09
25.998045,1.4058872e-08,0.34676675,32.661662,8.6140083e-09
25.998697,1.405765e-08,0.34632166,32.683917,8.629446e-09
25.999348,1.4055667e-08,0.33954799,33.022601,8.6355026e-09
26,1.4053266e-08,0.32958441,33.52078,8.6334333e-09
26.000729,1.4050534e-08,0.31830387,34.084806,8.6247219e-09
26.001549,1.4047843e-08,0.30827893,34.586053,8.6109336e-09
26.002483,1.4045637e-08,0.30058471,34.970765,8.5929314e-09
26.003563,1.4044464e-08,0.29540437,35.229781,8.5711053e-09
26.004823,1.4045036e-08,0.29281894,35.359053,8.5464963e-09
26.006261,1.4048021e-08,0.29388036,35.305982,8.5235873e-09
26.007879,1.4053784e-08,0.30283688,34.858156,8.5156201e-09
26.009202,1.4058851e-08,0.32170172,33.914914,8.5390612e-09
26.009927,1.4060255e-08,0.3342475,33.287625,8.5622624e-09
26.010697,1.4060307e-08,0.34367772,32.816114,8.5881221e-09
26.011377,1.4059246e-08,0.34553828,32.723086,8.6063562e-09
26.012066,1.405743e-08,0.34137868,32.931066,8.6158551e-09
26.012763,1.4055169e-08,0.33371744,33.314128,8.6161017e-09
26.013521,1.405264e-08,0.3254618,33.72691,8.6090866e-09
26.014366,1.4050152e-08,0.31899408,34.050296,8.5970124e-09
26.015318,1.4048127e-08,0.31516337,34.241832,8.5809573e-09
26.016402,1.4047063e-08,0.31371623,34.314189,8.5612386e-09
26.017655,1.4047588e-08,0.3150678,34.24661,8.5416933e-09
26.019087,1.4050358e-08,0.31998863,34.000569,8.5316756e-09
26.020698,1.4055769e-08,0.33183079,33.408461,8.5522733e-09
26.021507,1.4057602e-08,0.34036322,32.981839,8.5753617e-09
26.022295,1.405809e-08,0.34610797,32.694601,8.5992852e-09
26.022986,1.4057393e-08,0.34583119,32.708441,8.6157363e-09
26.023671,1.4055884e-08,0.34012415,32.993793,8.6244417e-09
26.024351,1.4053863e-08,0.33107739,33.44613,8.6252514e-09
26.025071,1.4051504e-08,0.32071224,33.964388,8.6194417e-09
26.025872,1.4049035e-08,0.31130024,34.434988,8.6086844e-09
26.026771,1.404685e-08,0.3040998,34.79501,8.5940692e-09
26.02779,1.4045408e-08,0.29932026,35.033987,8.5762917e-09
26.028962,1.4045277e-08,0.29689008,35.155496,8.5564296e-09
26.030315,1.4047139e-08,0.29757639,35.12118,8.5381839e-09
26.031847,1.4051526e-08,0.30511141,34.744429,8.5336747e-09
26.033138,1.4055802e-08,0.32162256,33.918872,8.5572775e-09
26.033877,1.4057071e-08,0.33311936,33.344032,8.5802172e-09
26.034635,1.4057074e-08,0.34107155,32.946423,8.6043743e-09
26.035314,1.4056051e-08,0.34208087,32.895956,8.6207603e-09
26.035997,1.4054319e-08,0.33729885,33.135058,8.6291615e-09
26.036689,1.4052157e-08,0.32871584,33.564208,8.6293044e-09
26.037444,1.4049732e-08,0.31876112,34.061944,8.622715e-09
26.038286,1.4047359e-08,0.30981822,34.509089,8.6108256e-09
26.039234,1.4045456e-08,0.30321917,34.839042,8.5947648e-09
26.040316,1.404452e-08,0.29919261,35.04037,8.5755288e-09
26.041569,1.4045184e-08,0.29794755,35.102623,8.5549482e-09
26.043002,1.4048106e-08,0.30134882,34.932559,8.539498e-09
26.044613,1.405367e-08,0.3161074,34.19463,8.5495373e-09
26.04548,1.4055862e-08,0.32975364,33.512318,8.5711089e-09
26.046261,1.4056539e-08,0.34078172,32.960914,8.5961699e-09
26.046965,1.4055983e-08,0.34535296,32.732352,8.6167789e-09
26.04765,1.4054579e-08,0.34338215,32.830892,8.6298734e-09
26.048332,1.4052621e-08,0.33617813,33.191094,8.6341326e-09
26.049048,1.4050309e-08,0.32606945,33.696528,8.6305829e-09
26.049845,1.4047854e-08,0.31565113,34.217444,8.6208591e-09
26.050737,1.404565e-08,0.30698631,34.650685,8.6063668e-09
26.051747,1.4044146e-08,0.30081522,34.959239,8.5881652e-09
26.052906,1.4043896e-08,0.29744302,35.127849,8.5674115e-09
26.054244,1.4045573e-08,0.29796715,35.101642,8.5473333e-09
26.055762,1.404974e-08,0.30590742,34.704629,8.5396915e-09
26.057092,1.4054165e-08,0.32361826,33.819087,8.5618199e-09
26.057829,1.4055464e-08,0.33526707,33.236647,8.5845699e-09
26.058589,1.4055508e-08,0.3431937,32.840315,8.608986e-09
26.059266,1.4054517e-08,0.34384688,32.807656,8.6253608e-09
26.059949,1.4052813e-08,0.33857902,33.071049,8.6334639e-09
26.060639,1.4050678e-08,0.32949996,33.525002,8.6332523e-09
26.06139,1.4048279e-08,0.31912815,34.043593,8.6262417e-09
26.062229,1.404593e-08,0.30995121,34.502439,8.6138702e-09
26.063174,1.4044049e-08,0.30329167,34.835417,8.5973068e-09
26.06425,1.4043134e-08,0.29930922,35.034539,8.5776048e-09
26.065498,1.404382e-08,0.29818746,35.090627,8.5562505e-09
26.066925,1.4046773e-08,0.30159438,34.920281,8.5394405e-09
26.068531,1.4052397e-08,0.31567401,34.2163,8.5471118e-09
26.069432,1.4054838e-08,0.32915845,33.542077,8.5690981e-09
26.07021,1.4055662e-08,0.33955322,33.022339,8.5936641e-09
26.07092,1.4055238e-08,0.34381999,32.809,8.613869e-09
26.071605,1.405395e-08,0.34173011,32.913494,8.6265386e-09
26.072288,1.4052093e-08,0.33463949,33.268025,8.6307068e-09
26.073003,1.404988e-08,0.32487116,33.756442,8.6275163e-09
26.073797,1.4047521e-08,0.31478161,34.260919,8.6183843e-09
26.074686,1.4045408e-08,0.30639757,34.680122,8.6045838e-09
26.075692,1.4043994e-08,0.3005321,34.973395,8.5870402e-09
26.076846,1.4043829e-08,0.29736296,35.131852,8.567004e-09
26.07818,1.4045598e-08,0.29794543,35.102728,8.5477837e-09
26.079693,1.4049868e-08,0.30567293,34.716354,8.5402961e-09
26.081033,1.4054474e-08,0.32316634,33.841683,8.5620775e-09
26.081769,1.4055857e-08,0.33499178,33.250411,8.5847403e-09
26.082529,1.4055989e-08,0.34322549,32.838725,8.6093666e-09
26.083206,1.4055075e-08,0.34415259,32.79237,8.6260653e-09
26.083888,1.4053445e-08,0.33911678,33.044161,8.6345039e-09
26.084577,1.4051382e-08,0.33012049,33.493975,8.6344244e-09
26.085328,1.4049058e-08,0.31968476,34.015762,8.6274361e-09
26.086165,1.4046785e-08,0.31017014,34.491493,8.6152244e-09
26.087108,1.4044983e-08,0.30293475,34.853262,8.5987842e-09
26.088184,1.4044147e-08,0.29830685,35.084657,8.5789442e-09
26.089429,1.4044911e-08,0.29684503,35.157749,8.5575442e-09
26.090854,1.4047941e-08,0.30030467,34.984767,8.5403886e-09
26.092458,1.4053631e-08,0.31479061,34.260469,8.5454251e-09
26.093375,1.40562e-08,0.3300281,33.498595,8.5665365e-09
26.094151,1.405709e-08,0.34164697,32.917652,8.5914644e-09
26.094864,1.4056721e-08,0.34660492,32.669754,8.6131122e-09
26.095549,1.4055477e-08,0.34453986,32.773007,8.627071e-09
26.096232,1.4053652e-08,0.33689862,33.155069,8.6319056e-09
26.096946,1.4051465e-08,0.32630494,33.684753,8.6286719e-09
26.097739,1.4049123e-08,0.31549857,34.225071,8.6190797e-09
26.098626,1.4047018e-08,0.30679454,34.660273,8.6047562e-09
26.09963,1.4045598e-08,0.30100139,34.949931,8.58682e-09
26.100781,1.4045412e-08,0.29837017,35.081492,8.5665949e-09
26.102111,1.4047136e-08,0.29955504,35.022248,8.5472464e-09
26.10362,1.4051333e-08,0.30753706,34.623147,8.5397303e-09
26.104974,1.4055982e-08,0.32535912,33.732044,8.5622013e-09
26.105709,1.4057358e-08,0.33710671,33.144665,8.5856159e-09
26.10647,1.4057484e-08,0.3451086,32.74457,8.6111822e-09
26.107146,1.4056557e-08,0.34557913,32.721044,8.6282836e-09
26.107828,1.4054911e-08,0.33990484,33.004758,8.6367299e-09
26.108516,1.4052829e-08,0.33026808,33.486596,8.6362993e-09
26.109266,1.4050478e-08,0.31925231,34.037385,8.6287219e-09
26.110102,1.4048172e-08,0.30968283,34.515859,8.6158638e-09
26.111044,1.4046326e-08,0.30288087,34.855956,8.5989165e-09
26.112117,1.4045434e-08,0.29895869,35.052065,8.5787996e-09
26.113361,1.4046126e-08,0.29807532,35.096234,8.5571273e-09
26.114784,1.4049068e-08,0.30168376,34.915812,8.5395592e-09
26.116388,1.4054672e-08,0.31561072,34.219464,8.5452043e-09
26.117309,1.4057217e-08,0.33013431,33.493285,8.567256e-09
26.118085,1.4058078e-08,0.34122879,32.938561,8.5924508e-09
26.118797,1.4057681e-08,0.34581783,32.709108,8.6137569e-09
26.119481,1.4056407e-08,0.34364821,32.81759,8.6274334e-09
26.120163,1.405455e-08,0.33615399,33.192301,8.6322993e-09
26.120876,1.4052328e-08,0.32580631,33.709684,8.6292344e-09
26.121668,1.4049945e-08,0.31521933,34.239034,8.6199219e-09
26.122554,1.4047792e-08,0.30663705,34.668148,8.6058443e-09
26.123557,1.4046316e-08,0.30090004,34.954998,8.5880062e-09
26.124707,1.4046064e-08,0.29800859,35.099571,8.567657e-09
26.126037,1.4047716e-08,0.29864266,35.067867,8.5478308e-09
26.127547,1.405184e-08,0.30609451,34.695274,8.5390622e-09
26.128916,1.4056526e-08,0.32383523,33.808239,8.560381e-09
26.12965,1.4057886e-08,0.33575277,33.212362,8.582744e-09
26.130411,1.405799e-08,0.34417593,32.791204,8.6074177e-09
26.131088,1.4057039e-08,0.34515688,32.742156,8.6242638e-09
